code,time,target,score,predcit_time
sh.600989,2025-12-03,2025-12-10,0.239013671875,2025-12-04 20:03:18.768716
sh.600989,2025-12-03,2025-12-10,0.2391357421875,2025-12-04 20:03:18.768716
sh.600989,2025-12-03,2025-12-10,0.2401123046875,2025-12-04 20:03:18.768716
sh.600989,2025-12-04,2025-12-11,0.255859375,2025-12-04 20:03:18.768716
sh.600999,2025-12-03,2025-12-10,0.1297607421875,2025-12-04 20:03:18.768716
sh.600999,2025-12-03,2025-12-10,0.1300048828125,2025-12-04 20:03:18.768716
sh.600999,2025-12-03,2025-12-10,0.130615234375,2025-12-04 20:03:18.768716
sh.600999,2025-12-04,2025-12-11,0.107421875,2025-12-04 20:03:18.768716
sh.601006,2025-12-03,2025-12-10,0.1961669921875,2025-12-04 20:03:18.768716
sh.601006,2025-12-03,2025-12-10,0.1966552734375,2025-12-04 20:03:18.768716
sh.601006,2025-12-03,2025-12-10,0.1949462890625,2025-12-04 20:03:18.768716
sh.601006,2025-12-04,2025-12-11,0.1055908203125,2025-12-04 20:03:18.768716
sh.601009,2025-12-03,2025-12-10,0.1376953125,2025-12-04 20:03:18.768716
sh.601009,2025-12-03,2025-12-10,0.137939453125,2025-12-04 20:03:18.768716
sh.601009,2025-12-03,2025-12-10,0.1380615234375,2025-12-04 20:03:18.768716
sh.601009,2025-12-04,2025-12-11,0.1353759765625,2025-12-04 20:03:18.768716
sh.601012,2025-12-03,2025-12-10,0.150390625,2025-12-04 20:03:18.768716
sh.601012,2025-12-03,2025-12-10,0.150390625,2025-12-04 20:03:18.768716
sh.601012,2025-12-03,2025-12-10,0.1500244140625,2025-12-04 20:03:18.768716
sh.601012,2025-12-04,2025-12-11,0.254150390625,2025-12-04 20:03:18.768716
sh.601021,2025-12-03,2025-12-10,0.0755615234375,2025-12-04 20:03:18.768716
sh.601021,2025-12-03,2025-12-10,0.0755615234375,2025-12-04 20:03:18.768716
sh.601021,2025-12-03,2025-12-10,0.07574462890625,2025-12-04 20:03:18.768716
sh.601021,2025-12-04,2025-12-11,0.1314697265625,2025-12-04 20:03:18.768716
sh.601058,2025-12-03,2025-12-10,0.2005615234375,2025-12-04 20:03:18.768716
sh.601058,2025-12-03,2025-12-10,0.2005615234375,2025-12-04 20:03:18.768716
sh.601058,2025-12-03,2025-12-10,0.200927734375,2025-12-04 20:03:18.768716
sh.601058,2025-12-04,2025-12-11,0.230224609375,2025-12-04 20:03:18.768716
sh.601066,2025-12-03,2025-12-10,0.07879638671875,2025-12-04 20:03:18.768716
sh.601066,2025-12-03,2025-12-10,0.07904052734375,2025-12-04 20:03:18.768716
sh.601066,2025-12-03,2025-12-10,0.079345703125,2025-12-04 20:03:18.768716
sh.601066,2025-12-04,2025-12-11,0.07330322265625,2025-12-04 20:03:18.768716
sh.601077,2025-12-03,2025-12-10,0.10760498046875,2025-12-04 20:03:18.768716
sh.601077,2025-12-03,2025-12-10,0.10797119140625,2025-12-04 20:03:18.768716
sh.601077,2025-12-03,2025-12-10,0.10858154296875,2025-12-04 20:03:18.768716
sh.601077,2025-12-04,2025-12-11,0.1171875,2025-12-04 20:03:18.768716
sh.601088,2025-12-03,2025-12-10,0.0802001953125,2025-12-04 20:03:18.768716
sh.601088,2025-12-03,2025-12-10,0.080810546875,2025-12-04 20:03:18.768716
sh.601088,2025-12-03,2025-12-10,0.08123779296875,2025-12-04 20:03:18.768716
sh.601088,2025-12-04,2025-12-11,0.0792236328125,2025-12-04 20:03:18.768716
sh.601100,2025-12-03,2025-12-10,0.12548828125,2025-12-04 20:03:18.768716
sh.601100,2025-12-03,2025-12-10,0.125732421875,2025-12-04 20:03:18.768716
sh.601100,2025-12-03,2025-12-10,0.1260986328125,2025-12-04 20:03:18.768716
sh.601100,2025-12-04,2025-12-11,0.1273193359375,2025-12-04 20:03:18.768716
sh.601111,2025-12-03,2025-12-10,0.07879638671875,2025-12-04 20:03:18.768716
sh.601111,2025-12-03,2025-12-10,0.07891845703125,2025-12-04 20:03:18.768716
sh.601111,2025-12-03,2025-12-10,0.07904052734375,2025-12-04 20:03:18.768716
sh.601111,2025-12-04,2025-12-11,0.11614990234375,2025-12-04 20:03:18.768716
sh.601117,2025-12-03,2025-12-10,0.07891845703125,2025-12-04 20:03:18.768716
sh.601117,2025-12-03,2025-12-10,0.07904052734375,2025-12-04 20:03:18.768716
sh.601117,2025-12-03,2025-12-10,0.079345703125,2025-12-04 20:03:18.768716
sh.601117,2025-12-04,2025-12-11,0.1279296875,2025-12-04 20:03:18.768716
sh.601127,2025-12-03,2025-12-10,0.141357421875,2025-12-04 20:03:18.768716
sh.601127,2025-12-03,2025-12-10,0.141845703125,2025-12-04 20:03:18.768716
sh.601127,2025-12-03,2025-12-10,0.142578125,2025-12-04 20:03:18.768716
sh.601127,2025-12-04,2025-12-11,0.1483154296875,2025-12-04 20:03:18.768716
sh.601136,2025-12-02,2025-12-09,0.16455078125,2025-12-04 20:03:18.768716
sh.601136,2025-12-03,2025-12-10,0.14306640625,2025-12-04 20:03:18.768716
sh.601136,2025-12-03,2025-12-10,0.1424560546875,2025-12-04 20:03:18.768716
sh.601136,2025-12-03,2025-12-10,0.14208984375,2025-12-04 20:03:18.768716
sh.601136,2025-12-04,2025-12-11,0.07763671875,2025-12-04 20:03:18.768716
sh.601138,2025-12-03,2025-12-10,0.10125732421875,2025-12-04 20:03:18.768716
sh.601138,2025-12-03,2025-12-10,0.1026611328125,2025-12-04 20:03:18.768716
sh.601138,2025-12-03,2025-12-10,0.1048583984375,2025-12-04 20:03:18.768716
sh.601138,2025-12-04,2025-12-11,0.10052490234375,2025-12-04 20:03:18.768716
sh.601166,2025-12-03,2025-12-10,0.1104736328125,2025-12-04 20:03:18.768716
sh.601166,2025-12-03,2025-12-10,0.11065673828125,2025-12-04 20:03:18.768716
sh.601166,2025-12-03,2025-12-10,0.11083984375,2025-12-04 20:03:18.768716
sh.601166,2025-12-04,2025-12-11,0.11737060546875,2025-12-04 20:03:18.768716
sh.601169,2025-12-03,2025-12-10,0.11358642578125,2025-12-04 20:03:18.768716
sh.601169,2025-12-03,2025-12-10,0.11395263671875,2025-12-04 20:03:18.768716
sh.601169,2025-12-03,2025-12-10,0.11419677734375,2025-12-04 20:03:18.768716
sh.601169,2025-12-04,2025-12-11,0.14501953125,2025-12-04 20:03:18.768716
sh.601186,2025-12-03,2025-12-10,0.1329345703125,2025-12-04 20:03:18.768716
sh.601186,2025-12-03,2025-12-10,0.133056640625,2025-12-04 20:03:18.768716
sh.601186,2025-12-03,2025-12-10,0.1328125,2025-12-04 20:03:18.768716
sh.601186,2025-12-04,2025-12-11,0.08587646484375,2025-12-04 20:03:18.768716
sh.601211,2025-12-03,2025-12-10,0.1385498046875,2025-12-04 20:03:18.768716
sh.601211,2025-12-03,2025-12-10,0.1387939453125,2025-12-04 20:03:18.768716
sh.601211,2025-12-03,2025-12-10,0.138916015625,2025-12-04 20:03:18.768716
sh.601211,2025-12-04,2025-12-11,0.127197265625,2025-12-04 20:03:18.768716
sh.601225,2025-12-03,2025-12-10,0.1177978515625,2025-12-04 20:03:18.768716
sh.601225,2025-12-03,2025-12-10,0.11859130859375,2025-12-04 20:03:18.768716
sh.601225,2025-12-03,2025-12-10,0.11932373046875,2025-12-04 20:03:18.768716
sh.601225,2025-12-04,2025-12-11,0.10858154296875,2025-12-04 20:03:18.768716
sh.601229,2025-12-03,2025-12-10,0.10504150390625,2025-12-04 20:03:18.768716
sh.601229,2025-12-03,2025-12-10,0.1055908203125,2025-12-04 20:03:18.768716
sh.601229,2025-12-03,2025-12-10,0.10595703125,2025-12-04 20:03:18.768716
sh.601229,2025-12-04,2025-12-11,0.1199951171875,2025-12-04 20:03:18.768716
sh.601236,2025-12-03,2025-12-10,0.142822265625,2025-12-04 20:03:18.768716
sh.601236,2025-12-03,2025-12-10,0.1429443359375,2025-12-04 20:03:18.768716
sh.601236,2025-12-03,2025-12-10,0.1431884765625,2025-12-04 20:03:18.768716
sh.601236,2025-12-04,2025-12-11,0.2366943359375,2025-12-04 20:03:18.768716
sh.601238,2025-12-03,2025-12-10,0.120361328125,2025-12-04 20:03:18.768716
sh.601238,2025-12-03,2025-12-10,0.12054443359375,2025-12-04 20:03:18.768716
sh.601238,2025-12-03,2025-12-10,0.12042236328125,2025-12-04 20:03:18.768716
sh.601238,2025-12-04,2025-12-11,0.1322021484375,2025-12-04 20:03:18.768716
sh.601288,2025-12-03,2025-12-10,0.11083984375,2025-12-04 20:03:18.768716
sh.601288,2025-12-03,2025-12-10,0.11181640625,2025-12-04 20:03:18.768716
sh.601288,2025-12-03,2025-12-10,0.11297607421875,2025-12-04 20:03:18.768716
sh.601288,2025-12-04,2025-12-11,0.145751953125,2025-12-04 20:03:18.768716
sh.601298,2025-12-03,2025-12-10,0.259033203125,2025-12-04 20:03:18.768716
sh.601298,2025-12-03,2025-12-10,0.258544921875,2025-12-04 20:03:18.768716
sh.601298,2025-12-03,2025-12-10,0.258056640625,2025-12-04 20:03:18.768716
sh.601298,2025-12-04,2025-12-11,0.1270751953125,2025-12-04 20:03:18.768716
sh.601318,2025-12-03,2025-12-10,0.11578369140625,2025-12-04 20:03:18.768716
sh.601318,2025-12-03,2025-12-10,0.11578369140625,2025-12-04 20:03:18.768716
sh.601318,2025-12-03,2025-12-10,0.115966796875,2025-12-04 20:03:18.768716
sh.601318,2025-12-04,2025-12-11,0.1177978515625,2025-12-04 20:03:18.768716
sh.601319,2025-12-03,2025-12-10,0.11676025390625,2025-12-04 20:03:18.768716
sh.601319,2025-12-03,2025-12-10,0.116943359375,2025-12-04 20:03:18.768716
sh.601319,2025-12-03,2025-12-10,0.11737060546875,2025-12-04 20:03:18.768716
sh.601319,2025-12-04,2025-12-11,0.11553955078125,2025-12-04 20:03:18.768716
sh.601328,2025-12-03,2025-12-10,0.1322021484375,2025-12-04 20:03:18.768716
sh.601328,2025-12-03,2025-12-10,0.132568359375,2025-12-04 20:03:18.768716
sh.601328,2025-12-03,2025-12-10,0.133056640625,2025-12-04 20:03:18.768716
sh.601328,2025-12-04,2025-12-11,0.1400146484375,2025-12-04 20:03:18.768716
sh.601336,2025-12-03,2025-12-10,0.1307373046875,2025-12-04 20:03:18.768716
sh.601336,2025-12-03,2025-12-10,0.1309814453125,2025-12-04 20:03:18.768716
sh.601336,2025-12-03,2025-12-10,0.13134765625,2025-12-04 20:03:18.768716
sh.601336,2025-12-04,2025-12-11,0.151611328125,2025-12-04 20:03:18.768716
sh.601360,2025-12-03,2025-12-10,0.1260986328125,2025-12-04 20:03:18.768716
sh.601360,2025-12-03,2025-12-10,0.126220703125,2025-12-04 20:03:18.768716
sh.601360,2025-12-03,2025-12-10,0.1263427734375,2025-12-04 20:03:18.768716
sh.601360,2025-12-04,2025-12-11,0.1248779296875,2025-12-04 20:03:18.768716
sh.601377,2025-12-03,2025-12-10,0.09588623046875,2025-12-04 20:03:18.768716
sh.601377,2025-12-03,2025-12-10,0.09600830078125,2025-12-04 20:03:18.768716
sh.601377,2025-12-03,2025-12-10,0.09619140625,2025-12-04 20:03:18.768716
sh.601377,2025-12-04,2025-12-11,0.0831298828125,2025-12-04 20:03:18.768716
sh.601390,2025-12-03,2025-12-10,0.089599609375,2025-12-04 20:03:18.768716
sh.601390,2025-12-03,2025-12-10,0.08990478515625,2025-12-04 20:03:18.768716
sh.601390,2025-12-03,2025-12-10,0.090087890625,2025-12-04 20:03:18.768716
sh.601390,2025-12-04,2025-12-11,0.092529296875,2025-12-04 20:03:18.768716
sh.601398,2025-12-03,2025-12-10,0.09857177734375,2025-12-04 20:03:18.768716
sh.601398,2025-12-03,2025-12-10,0.09930419921875,2025-12-04 20:03:18.768716
sh.601398,2025-12-03,2025-12-10,0.0999755859375,2025-12-04 20:03:18.768716
sh.601398,2025-12-04,2025-12-11,0.1361083984375,2025-12-04 20:03:18.768716
sh.601600,2025-12-03,2025-12-10,0.09417724609375,2025-12-04 20:03:18.768716
sh.601600,2025-12-03,2025-12-10,0.09417724609375,2025-12-04 20:03:18.768716
sh.601600,2025-12-03,2025-12-10,0.09417724609375,2025-12-04 20:03:18.768716
sh.601600,2025-12-04,2025-12-11,0.1455078125,2025-12-04 20:03:18.768716
sh.601601,2025-12-03,2025-12-10,0.1270751953125,2025-12-04 20:03:18.768716
sh.601601,2025-12-03,2025-12-10,0.1273193359375,2025-12-04 20:03:18.768716
sh.601601,2025-12-03,2025-12-10,0.1275634765625,2025-12-04 20:03:18.768716
sh.601601,2025-12-04,2025-12-11,0.11102294921875,2025-12-04 20:03:18.768716
sh.601607,2025-12-03,2025-12-10,0.08331298828125,2025-12-04 20:03:18.768716
sh.601607,2025-12-03,2025-12-10,0.08343505859375,2025-12-04 20:03:18.768716
sh.601607,2025-12-03,2025-12-10,0.083740234375,2025-12-04 20:03:18.768716
sh.601607,2025-12-04,2025-12-11,0.1214599609375,2025-12-04 20:03:18.768716
sh.601618,2025-12-03,2025-12-10,0.07183837890625,2025-12-04 20:03:18.768716
sh.601618,2025-12-03,2025-12-10,0.07208251953125,2025-12-04 20:03:18.768716
sh.601618,2025-12-03,2025-12-10,0.0723876953125,2025-12-04 20:03:18.768716
sh.601618,2025-12-04,2025-12-11,0.1134033203125,2025-12-04 20:03:18.768716
sh.601628,2025-12-03,2025-12-10,0.12139892578125,2025-12-04 20:03:18.768716
sh.601628,2025-12-03,2025-12-10,0.12158203125,2025-12-04 20:03:18.768716
sh.601628,2025-12-03,2025-12-10,0.1217041015625,2025-12-04 20:03:18.768716
sh.601628,2025-12-04,2025-12-11,0.1258544921875,2025-12-04 20:03:18.768716
sh.601633,2025-12-03,2025-12-10,0.1256103515625,2025-12-04 20:03:18.768716
sh.601633,2025-12-03,2025-12-10,0.1256103515625,2025-12-04 20:03:18.768716
sh.601633,2025-12-03,2025-12-10,0.125732421875,2025-12-04 20:03:18.768716
sh.601633,2025-12-04,2025-12-11,0.0987548828125,2025-12-04 20:03:18.768716
sh.601658,2025-12-03,2025-12-10,0.18310546875,2025-12-04 20:03:18.768716
sh.601658,2025-12-03,2025-12-10,0.18408203125,2025-12-04 20:03:18.768716
sh.601658,2025-12-03,2025-12-10,0.18408203125,2025-12-04 20:03:18.768716
sh.601658,2025-12-04,2025-12-11,0.29638671875,2025-12-04 20:03:18.768716
sh.601668,2025-12-03,2025-12-10,0.10211181640625,2025-12-04 20:03:18.768716
sh.601668,2025-12-03,2025-12-10,0.10284423828125,2025-12-04 20:03:18.768716
sh.601668,2025-12-03,2025-12-10,0.10357666015625,2025-12-04 20:03:18.768716
sh.601668,2025-12-04,2025-12-11,0.089111328125,2025-12-04 20:03:18.768716
sh.601669,2025-12-03,2025-12-10,0.2215576171875,2025-12-04 20:03:18.768716
sh.601669,2025-12-03,2025-12-10,0.2216796875,2025-12-04 20:03:18.768716
sh.601669,2025-12-03,2025-12-10,0.22119140625,2025-12-04 20:03:18.768716
sh.601669,2025-12-04,2025-12-11,0.2076416015625,2025-12-04 20:03:18.768716
sh.601688,2025-12-03,2025-12-10,0.1273193359375,2025-12-04 20:03:18.768716
sh.601688,2025-12-03,2025-12-10,0.1275634765625,2025-12-04 20:03:18.768716
sh.601688,2025-12-03,2025-12-10,0.1279296875,2025-12-04 20:03:18.768716
sh.601688,2025-12-04,2025-12-11,0.07196044921875,2025-12-04 20:03:18.768716
sh.601689,2025-12-03,2025-12-10,0.1114501953125,2025-12-04 20:03:18.768716
sh.601689,2025-12-03,2025-12-10,0.11199951171875,2025-12-04 20:03:18.768716
sh.601689,2025-12-03,2025-12-10,0.11297607421875,2025-12-04 20:03:18.768716
sh.601689,2025-12-04,2025-12-11,0.134521484375,2025-12-04 20:03:18.768716
sh.601698,2025-12-03,2025-12-10,0.12249755859375,2025-12-04 20:03:18.768716
sh.601698,2025-12-03,2025-12-10,0.12261962890625,2025-12-04 20:03:18.768716
sh.601698,2025-12-03,2025-12-10,0.12286376953125,2025-12-04 20:03:18.768716
sh.601698,2025-12-04,2025-12-11,0.1856689453125,2025-12-04 20:03:18.768716
sh.601699,2025-12-03,2025-12-10,0.134033203125,2025-12-04 20:03:18.768716
sh.601699,2025-12-03,2025-12-10,0.135009765625,2025-12-04 20:03:18.768716
sh.601699,2025-12-03,2025-12-10,0.1361083984375,2025-12-04 20:03:18.768716
sh.601699,2025-12-04,2025-12-11,0.1300048828125,2025-12-04 20:03:18.768716
sh.601728,2025-12-03,2025-12-10,0.13916015625,2025-12-04 20:03:18.768716
sh.601728,2025-12-03,2025-12-10,0.1397705078125,2025-12-04 20:03:18.768716
sh.601728,2025-12-03,2025-12-10,0.14013671875,2025-12-04 20:03:18.768716
sh.601728,2025-12-04,2025-12-11,0.11798095703125,2025-12-04 20:03:18.768716
sh.601766,2025-12-03,2025-12-10,0.1627197265625,2025-12-04 20:03:18.768716
sh.601766,2025-12-03,2025-12-10,0.1634521484375,2025-12-04 20:03:18.768716
sh.601766,2025-12-03,2025-12-10,0.164306640625,2025-12-04 20:03:18.768716
sh.601766,2025-12-04,2025-12-11,0.156005859375,2025-12-04 20:03:18.768716
sh.601788,2025-12-03,2025-12-10,0.1357421875,2025-12-04 20:03:18.768716
sh.601788,2025-12-03,2025-12-10,0.1357421875,2025-12-04 20:03:18.768716
sh.601788,2025-12-03,2025-12-10,0.135986328125,2025-12-04 20:03:18.768716
sh.601788,2025-12-04,2025-12-11,0.10931396484375,2025-12-04 20:03:18.768716
sh.601799,2025-12-03,2025-12-10,0.3193359375,2025-12-04 20:03:18.768716
sh.601799,2025-12-03,2025-12-10,0.318603515625,2025-12-04 20:03:18.768716
sh.601799,2025-12-03,2025-12-10,0.318603515625,2025-12-04 20:03:18.768716
sh.601799,2025-12-04,2025-12-11,0.1041259765625,2025-12-04 20:03:18.768716
sh.601800,2025-12-03,2025-12-10,0.12646484375,2025-12-04 20:03:18.768716
sh.601800,2025-12-03,2025-12-10,0.1265869140625,2025-12-04 20:03:18.768716
sh.601800,2025-12-03,2025-12-10,0.1265869140625,2025-12-04 20:03:18.768716
sh.601800,2025-12-04,2025-12-11,0.08648681640625,2025-12-04 20:03:18.768716
sh.601808,2025-12-03,2025-12-10,0.1177978515625,2025-12-04 20:03:18.768716
sh.601808,2025-12-03,2025-12-10,0.1181640625,2025-12-04 20:03:18.768716
sh.601808,2025-12-03,2025-12-10,0.11859130859375,2025-12-04 20:03:18.768716
sh.601808,2025-12-04,2025-12-11,0.10089111328125,2025-12-04 20:03:18.768716
sh.601816,2025-12-03,2025-12-10,0.260498046875,2025-12-04 20:03:18.768716
sh.601816,2025-12-03,2025-12-10,0.260009765625,2025-12-04 20:03:18.768716
sh.601816,2025-12-03,2025-12-10,0.2587890625,2025-12-04 20:03:18.768716
sh.601816,2025-12-04,2025-12-11,0.10577392578125,2025-12-04 20:03:18.768716
sh.601818,2025-12-03,2025-12-10,0.12200927734375,2025-12-04 20:03:18.768716
sh.601818,2025-12-03,2025-12-10,0.1221923828125,2025-12-04 20:03:18.768716
sh.601818,2025-12-03,2025-12-10,0.12249755859375,2025-12-04 20:03:18.768716
sh.601818,2025-12-04,2025-12-11,0.1268310546875,2025-12-04 20:03:18.768716
sh.601825,2025-12-03,2025-12-10,0.1412353515625,2025-12-04 20:03:18.768716
sh.601825,2025-12-03,2025-12-10,0.141845703125,2025-12-04 20:03:18.768716
sh.601825,2025-12-03,2025-12-10,0.142578125,2025-12-04 20:03:18.768716
sh.601825,2025-12-04,2025-12-11,0.134033203125,2025-12-04 20:03:18.768716
sh.601838,2025-12-03,2025-12-10,0.11083984375,2025-12-04 20:03:18.768716
sh.601838,2025-12-03,2025-12-10,0.11126708984375,2025-12-04 20:03:18.768716
sh.601838,2025-12-03,2025-12-10,0.1114501953125,2025-12-04 20:03:18.768716
sh.601838,2025-12-04,2025-12-11,0.1416015625,2025-12-04 20:03:18.768716
sh.601857,2025-12-03,2025-12-10,0.126953125,2025-12-04 20:03:18.768716
sh.601857,2025-12-03,2025-12-10,0.127685546875,2025-12-04 20:03:18.768716
sh.601857,2025-12-03,2025-12-10,0.1282958984375,2025-12-04 20:03:18.768716
sh.601857,2025-12-04,2025-12-11,0.0994873046875,2025-12-04 20:03:18.768716
sh.601865,2025-12-03,2025-12-10,0.1455078125,2025-12-04 20:03:18.768716
sh.601865,2025-12-03,2025-12-10,0.1453857421875,2025-12-04 20:03:18.768716
sh.601865,2025-12-03,2025-12-10,0.1456298828125,2025-12-04 20:03:18.768716
sh.601865,2025-12-04,2025-12-11,0.14892578125,2025-12-04 20:03:18.768716
sh.601868,2025-12-03,2025-12-10,0.0784912109375,2025-12-04 20:03:18.768716
sh.601868,2025-12-03,2025-12-10,0.07861328125,2025-12-04 20:03:18.768716
sh.601868,2025-12-03,2025-12-10,0.07891845703125,2025-12-04 20:03:18.768716
sh.601868,2025-12-04,2025-12-11,0.10540771484375,2025-12-04 20:03:18.768716
sh.601872,2025-12-03,2025-12-10,0.0802001953125,2025-12-04 20:03:18.768716
sh.601872,2025-12-03,2025-12-10,0.08050537109375,2025-12-04 20:03:18.768716
sh.601872,2025-12-03,2025-12-10,0.080810546875,2025-12-04 20:03:18.768716
sh.601872,2025-12-04,2025-12-11,0.10089111328125,2025-12-04 20:03:18.768716
sh.601877,2025-12-03,2025-12-10,0.12127685546875,2025-12-04 20:03:18.768716
sh.601877,2025-12-03,2025-12-10,0.1214599609375,2025-12-04 20:03:18.768716
sh.601877,2025-12-03,2025-12-10,0.12158203125,2025-12-04 20:03:18.768716
sh.601877,2025-12-04,2025-12-11,0.11102294921875,2025-12-04 20:03:18.768716
sh.601878,2025-12-03,2025-12-10,0.1407470703125,2025-12-04 20:03:18.768716
sh.601878,2025-12-03,2025-12-10,0.140869140625,2025-12-04 20:03:18.768716
sh.601878,2025-12-03,2025-12-10,0.14111328125,2025-12-04 20:03:18.768716
sh.601878,2025-12-04,2025-12-11,0.1995849609375,2025-12-04 20:03:18.768716
sh.601881,2025-12-03,2025-12-10,0.1259765625,2025-12-04 20:03:18.768716
sh.601881,2025-12-03,2025-12-10,0.1260986328125,2025-12-04 20:03:18.768716
sh.601881,2025-12-03,2025-12-10,0.126708984375,2025-12-04 20:03:18.768716
sh.601881,2025-12-04,2025-12-11,0.1214599609375,2025-12-04 20:03:18.768716
sh.601888,2025-12-03,2025-12-10,0.1134033203125,2025-12-04 20:03:18.768716
sh.601888,2025-12-03,2025-12-10,0.1134033203125,2025-12-04 20:03:18.768716
sh.601888,2025-12-03,2025-12-10,0.1134033203125,2025-12-04 20:03:18.768716
sh.601888,2025-12-04,2025-12-11,0.1217041015625,2025-12-04 20:03:18.768716
sh.601898,2025-12-03,2025-12-10,0.07696533203125,2025-12-04 20:03:18.768716
sh.601898,2025-12-03,2025-12-10,0.07720947265625,2025-12-04 20:03:18.768716
sh.601898,2025-12-03,2025-12-10,0.07763671875,2025-12-04 20:03:18.768716
sh.601898,2025-12-04,2025-12-11,0.09588623046875,2025-12-04 20:03:18.768716
sh.601899,2025-12-03,2025-12-10,0.1033935546875,2025-12-04 20:03:18.768716
sh.601899,2025-12-03,2025-12-10,0.1041259765625,2025-12-04 20:03:18.768716
sh.601899,2025-12-03,2025-12-10,0.10467529296875,2025-12-04 20:03:18.768716
sh.601899,2025-12-04,2025-12-11,0.1171875,2025-12-04 20:03:18.768716
sh.601901,2025-12-03,2025-12-10,0.1490478515625,2025-12-04 20:03:18.768716
sh.601901,2025-12-03,2025-12-10,0.1492919921875,2025-12-04 20:03:18.768716
sh.601901,2025-12-03,2025-12-10,0.1497802734375,2025-12-04 20:03:18.768716
sh.601901,2025-12-04,2025-12-11,0.2122802734375,2025-12-04 20:03:18.768716
sh.601916,2025-12-03,2025-12-10,0.11029052734375,2025-12-04 20:03:18.768716
sh.601916,2025-12-03,2025-12-10,0.11102294921875,2025-12-04 20:03:18.768716
sh.601916,2025-12-03,2025-12-10,0.11163330078125,2025-12-04 20:03:18.768716
sh.601916,2025-12-04,2025-12-11,0.1328125,2025-12-04 20:03:18.768716
sh.601919,2025-12-03,2025-12-10,0.08880615234375,2025-12-04 20:03:18.768716
sh.601919,2025-12-03,2025-12-10,0.0894775390625,2025-12-04 20:03:18.768716
sh.601919,2025-12-03,2025-12-10,0.09039306640625,2025-12-04 20:03:18.768716
sh.601919,2025-12-04,2025-12-11,0.10052490234375,2025-12-04 20:03:18.768716
sh.601939,2025-12-03,2025-12-10,0.11676025390625,2025-12-04 20:03:18.768716
sh.601939,2025-12-03,2025-12-10,0.1171875,2025-12-04 20:03:18.768716
sh.601939,2025-12-03,2025-12-10,0.1177978515625,2025-12-04 20:03:18.768716
sh.601939,2025-12-04,2025-12-11,0.145263671875,2025-12-04 20:03:18.768716
sh.601985,2025-12-03,2025-12-10,0.1181640625,2025-12-04 20:03:18.768716
sh.601985,2025-12-03,2025-12-10,0.11920166015625,2025-12-04 20:03:18.768716
sh.601985,2025-12-03,2025-12-10,0.12042236328125,2025-12-04 20:03:18.768716
sh.601985,2025-12-04,2025-12-11,0.1475830078125,2025-12-04 20:03:18.768716
sh.601988,2025-12-03,2025-12-10,0.134033203125,2025-12-04 20:03:18.768716
sh.601988,2025-12-03,2025-12-10,0.1346435546875,2025-12-04 20:03:18.768716
sh.601988,2025-12-03,2025-12-10,0.1353759765625,2025-12-04 20:03:18.768716
sh.601988,2025-12-04,2025-12-11,0.1478271484375,2025-12-04 20:03:18.768716
sh.601998,2025-12-03,2025-12-10,0.078369140625,2025-12-04 20:03:18.768716
sh.601998,2025-12-03,2025-12-10,0.0784912109375,2025-12-04 20:03:18.768716
sh.601998,2025-12-03,2025-12-10,0.07879638671875,2025-12-04 20:03:18.768716
sh.601998,2025-12-04,2025-12-11,0.08331298828125,2025-12-04 20:03:18.768716
sh.603019,2025-12-03,2025-12-10,0.12115478515625,2025-12-04 20:03:18.768716
sh.603019,2025-12-03,2025-12-10,0.12139892578125,2025-12-04 20:03:18.768716
sh.603019,2025-12-03,2025-12-10,0.1214599609375,2025-12-04 20:03:18.768716
sh.603019,2025-12-04,2025-12-11,0.08819580078125,2025-12-04 20:03:18.768716
sh.603195,2025-12-03,2025-12-10,0.07342529296875,2025-12-04 20:03:18.768716
sh.603195,2025-12-03,2025-12-10,0.07366943359375,2025-12-04 20:03:18.768716
sh.603195,2025-12-03,2025-12-10,0.073974609375,2025-12-04 20:03:18.768716
sh.603195,2025-12-04,2025-12-11,0.127197265625,2025-12-04 20:03:18.768716
sh.603259,2025-12-03,2025-12-10,0.20166015625,2025-12-04 20:03:18.768716
sh.603259,2025-12-03,2025-12-10,0.2022705078125,2025-12-04 20:03:18.768716
sh.603259,2025-12-03,2025-12-10,0.202392578125,2025-12-04 20:03:18.768716
sh.603259,2025-12-04,2025-12-11,0.3056640625,2025-12-04 20:03:18.768716
sh.603260,2025-12-03,2025-12-10,0.10931396484375,2025-12-04 20:03:18.768716
sh.603260,2025-12-03,2025-12-10,0.10931396484375,2025-12-04 20:03:18.768716
sh.603260,2025-12-03,2025-12-10,0.1094970703125,2025-12-04 20:03:18.768716
sh.603260,2025-12-04,2025-12-11,0.1256103515625,2025-12-04 20:03:18.768716
sh.603288,2025-12-03,2025-12-10,0.142578125,2025-12-04 20:03:18.768716
sh.603288,2025-12-03,2025-12-10,0.142578125,2025-12-04 20:03:18.768716
sh.603288,2025-12-03,2025-12-10,0.142578125,2025-12-04 20:03:18.768716
sh.603288,2025-12-04,2025-12-11,0.1756591796875,2025-12-04 20:03:18.768716
sh.603369,2025-12-03,2025-12-10,0.143310546875,2025-12-04 20:03:18.768716
sh.603369,2025-12-03,2025-12-10,0.143310546875,2025-12-04 20:03:18.768716
sh.603369,2025-12-03,2025-12-10,0.143310546875,2025-12-04 20:03:18.768716
