code,time,score,target,create_time
sh.601117,2025-04-10,0.52880859375,2025-04-17,2025-04-10 18:17:50.893088
sh.601127,2025-04-10,0.5009765625,2025-04-17,2025-04-10 18:17:50.893088
sh.601136,2025-04-10,0.5126953125,2025-04-17,2025-04-10 18:17:50.893088
sh.601138,2025-04-10,0.50146484375,2025-04-17,2025-04-10 18:17:50.893088
sh.601166,2025-04-10,0.54736328125,2025-04-17,2025-04-10 18:17:50.893088
sh.601169,2025-04-10,0.560546875,2025-04-17,2025-04-10 18:17:50.893088
sh.601186,2025-04-10,0.5400390625,2025-04-17,2025-04-10 18:17:50.893088
sh.601211,2025-04-10,0.55322265625,2025-04-17,2025-04-10 18:17:50.893088
sh.601225,2025-04-10,0.50244140625,2025-04-17,2025-04-10 18:17:50.893088
sh.601229,2025-04-10,0.568359375,2025-04-17,2025-04-10 18:17:50.893088
sh.601236,2025-04-10,0.544921875,2025-04-17,2025-04-10 18:17:50.893088
sh.601238,2025-04-10,0.5302734375,2025-04-17,2025-04-10 18:17:50.893088
sh.601288,2025-04-10,0.52392578125,2025-04-17,2025-04-10 18:17:50.893088
sh.601318,2025-04-10,0.50537109375,2025-04-17,2025-04-10 18:17:50.893088
sh.601319,2025-04-10,0.5458984375,2025-04-17,2025-04-10 18:17:50.893088
sh.601328,2025-04-10,0.53076171875,2025-04-17,2025-04-10 18:17:50.893088
sh.601336,2025-04-10,0.53369140625,2025-04-17,2025-04-10 18:17:50.893088
sh.601360,2025-04-10,0.51220703125,2025-04-17,2025-04-10 18:17:50.893088
sh.601377,2025-04-10,0.5625,2025-04-17,2025-04-10 18:17:50.893088
sh.601390,2025-04-10,0.53369140625,2025-04-17,2025-04-10 18:17:50.893088
sh.601398,2025-04-10,0.5087890625,2025-04-17,2025-04-10 18:17:50.893088
sh.601600,2025-04-10,0.5634765625,2025-04-17,2025-04-10 18:17:50.893088
sh.601601,2025-04-10,0.495361328125,2025-04-17,2025-04-10 18:17:50.893088
sh.601607,2025-04-10,0.546875,2025-04-17,2025-04-10 18:17:50.893088
sh.601618,2025-04-10,0.556640625,2025-04-17,2025-04-10 18:17:50.893088
sh.601628,2025-04-10,0.53662109375,2025-04-17,2025-04-10 18:17:50.893088
sh.601633,2025-04-10,0.50732421875,2025-04-17,2025-04-10 18:17:50.893088
sh.601658,2025-04-10,0.5556640625,2025-04-17,2025-04-10 18:17:50.893088
sh.601668,2025-04-10,0.52392578125,2025-04-17,2025-04-10 18:17:50.893088
sh.601669,2025-04-10,0.5361328125,2025-04-17,2025-04-10 18:17:50.893088
sh.601688,2025-04-10,0.5390625,2025-04-17,2025-04-10 18:17:50.893088
sh.601689,2025-04-10,0.48486328125,2025-04-17,2025-04-10 18:17:50.893088
sh.601698,2025-04-10,0.5244140625,2025-04-17,2025-04-10 18:17:50.893088
sh.601699,2025-04-10,0.51220703125,2025-04-17,2025-04-10 18:17:50.893088
sh.601728,2025-04-10,0.556640625,2025-04-17,2025-04-10 18:17:50.893088
sh.601766,2025-04-10,0.546875,2025-04-17,2025-04-10 18:17:50.893088
sh.601788,2025-04-10,0.5419921875,2025-04-17,2025-04-10 18:17:50.893088
sh.601799,2025-04-10,0.52783203125,2025-04-17,2025-04-10 18:17:50.893088
sh.601800,2025-04-10,0.54443359375,2025-04-17,2025-04-10 18:17:50.893088
sh.601808,2025-04-10,0.54833984375,2025-04-17,2025-04-10 18:17:50.893088
sh.601816,2025-04-10,0.5546875,2025-04-17,2025-04-10 18:17:50.893088
sh.601818,2025-04-10,0.556640625,2025-04-17,2025-04-10 18:17:50.893088
sh.601838,2025-04-10,0.57080078125,2025-04-17,2025-04-10 18:17:50.893088
sh.601857,2025-04-10,0.5341796875,2025-04-17,2025-04-10 18:17:50.893088
sh.601865,2025-04-10,0.52978515625,2025-04-17,2025-04-10 18:17:50.893088
sh.601868,2025-04-10,0.53662109375,2025-04-17,2025-04-10 18:17:50.893088
sh.601872,2025-04-10,0.56298828125,2025-04-17,2025-04-10 18:17:50.893088
sh.601877,2025-04-10,0.52978515625,2025-04-17,2025-04-10 18:17:50.893088
sh.601878,2025-04-10,0.53564453125,2025-04-17,2025-04-10 18:17:50.893088
sh.601881,2025-04-10,0.52734375,2025-04-17,2025-04-10 18:17:50.893088
sh.601888,2025-04-10,0.5009765625,2025-04-17,2025-04-10 18:17:50.893088
sh.601898,2025-04-10,0.54638671875,2025-04-17,2025-04-10 18:17:50.893088
sh.601899,2025-04-10,0.5078125,2025-04-17,2025-04-10 18:17:50.893088
sh.601901,2025-04-10,0.5390625,2025-04-17,2025-04-10 18:17:50.893088
sh.601916,2025-04-10,0.56494140625,2025-04-17,2025-04-10 18:17:50.893088
sh.601919,2025-04-10,0.5439453125,2025-04-17,2025-04-10 18:17:50.893088
sh.601939,2025-04-10,0.52587890625,2025-04-17,2025-04-10 18:17:50.893088
sh.601985,2025-04-10,0.53271484375,2025-04-17,2025-04-10 18:17:50.893088
sh.601988,2025-04-10,0.5478515625,2025-04-17,2025-04-10 18:17:50.893088
sh.601989,2025-04-10,0.55224609375,2025-04-17,2025-04-10 18:17:50.893088
sh.601995,2025-04-10,0.5361328125,2025-04-17,2025-04-10 18:17:50.893088
sh.601998,2025-04-10,0.5537109375,2025-04-17,2025-04-10 18:17:50.893088
sh.603019,2025-04-10,0.505859375,2025-04-17,2025-04-10 18:17:50.893088
sh.603195,2025-04-10,0.498046875,2025-04-17,2025-04-10 18:17:50.893088
sh.603259,2025-04-10,0.48583984375,2025-04-17,2025-04-10 18:17:50.893088
sh.603260,2025-04-10,0.55224609375,2025-04-17,2025-04-10 18:17:50.893088
sh.603288,2025-04-10,0.5361328125,2025-04-17,2025-04-10 18:17:50.893088
sh.603296,2025-04-10,0.544921875,2025-04-17,2025-04-10 18:17:50.893088
sh.603369,2025-04-10,0.50634765625,2025-04-17,2025-04-10 18:17:50.893088
sh.603392,2025-04-10,0.5634765625,2025-04-17,2025-04-10 18:17:50.893088
sh.603501,2025-04-10,0.5078125,2025-04-17,2025-04-10 18:17:50.893088
sh.603659,2025-04-10,0.48583984375,2025-04-17,2025-04-10 18:17:50.893088
sh.603799,2025-04-10,0.50048828125,2025-04-17,2025-04-10 18:17:50.893088
sh.603806,2025-04-10,0.49462890625,2025-04-17,2025-04-10 18:17:50.893088
sh.603833,2025-04-10,0.517578125,2025-04-17,2025-04-10 18:17:50.893088
sh.603986,2025-04-10,0.517578125,2025-04-17,2025-04-10 18:17:50.893088
sh.603993,2025-04-10,0.59130859375,2025-04-17,2025-04-10 18:17:50.893088
sh.605117,2025-04-10,0.53662109375,2025-04-17,2025-04-10 18:17:50.893088
sh.605499,2025-04-10,0.5322265625,2025-04-17,2025-04-10 18:17:50.893088
sh.688008,2025-04-10,0.49072265625,2025-04-17,2025-04-10 18:17:50.893088
sh.688009,2025-04-10,0.5478515625,2025-04-17,2025-04-10 18:17:50.893088
sh.688012,2025-04-10,0.513671875,2025-04-17,2025-04-10 18:17:50.893088
sh.688036,2025-04-10,0.5341796875,2025-04-17,2025-04-10 18:17:50.893088
sh.688041,2025-04-10,0.4921875,2025-04-17,2025-04-10 18:17:50.893088
sh.688082,2025-04-10,0.50439453125,2025-04-17,2025-04-10 18:17:50.893088
sh.688111,2025-04-10,0.50146484375,2025-04-17,2025-04-10 18:17:50.893088
sh.688126,2025-04-10,0.5380859375,2025-04-17,2025-04-10 18:17:50.893088
sh.688169,2025-04-10,0.5087890625,2025-04-17,2025-04-10 18:17:50.893088
sh.688187,2025-04-10,0.49365234375,2025-04-17,2025-04-10 18:17:50.893088
sh.688223,2025-04-10,0.5498046875,2025-04-17,2025-04-10 18:17:50.893088
sh.688256,2025-04-10,0.476806640625,2025-04-17,2025-04-10 18:17:50.893088
sh.688271,2025-04-10,0.51611328125,2025-04-17,2025-04-10 18:17:50.893088
sh.688303,2025-04-10,0.5078125,2025-04-17,2025-04-10 18:17:50.893088
sh.688396,2025-04-10,0.556640625,2025-04-17,2025-04-10 18:17:50.893088
sh.688472,2025-04-10,0.537109375,2025-04-17,2025-04-10 18:17:50.893088
sh.688506,2025-04-10,0.53759765625,2025-04-17,2025-04-10 18:17:50.893088
sz.002709,2025-04-09,0.62890625,2025-04-16,2025-04-10 18:17:50.893088
sz.002714,2025-04-09,0.52490234375,2025-04-16,2025-04-10 18:17:50.893088
sz.002736,2025-04-09,0.56591796875,2025-04-16,2025-04-10 18:17:50.893088
sz.002812,2025-04-09,0.59228515625,2025-04-16,2025-04-10 18:17:50.893088
sz.002916,2025-04-09,0.6005859375,2025-04-16,2025-04-10 18:17:50.893088
sz.002920,2025-04-09,0.59814453125,2025-04-16,2025-04-10 18:17:50.893088
sz.002938,2025-04-09,0.564453125,2025-04-16,2025-04-10 18:17:50.893088
sz.003816,2025-04-09,0.55517578125,2025-04-16,2025-04-10 18:17:50.893088
sz.300014,2025-04-09,0.5546875,2025-04-16,2025-04-10 18:17:50.893088
sz.300015,2025-04-09,0.58935546875,2025-04-16,2025-04-10 18:17:50.893088
sz.300033,2025-04-09,0.55908203125,2025-04-16,2025-04-10 18:17:50.893088
sz.300059,2025-04-09,0.58203125,2025-04-16,2025-04-10 18:17:50.893088
sz.300122,2025-04-09,0.6103515625,2025-04-16,2025-04-10 18:17:50.893088
sz.300124,2025-04-09,0.53857421875,2025-04-16,2025-04-10 18:17:50.893088
sz.300274,2025-04-09,0.603515625,2025-04-16,2025-04-10 18:17:50.893088
sz.300308,2025-04-09,0.5703125,2025-04-16,2025-04-10 18:17:50.893088
sz.300316,2025-04-09,0.58544921875,2025-04-16,2025-04-10 18:17:50.893088
sz.300347,2025-04-09,0.548828125,2025-04-16,2025-04-10 18:17:50.893088
sz.300394,2025-04-09,0.61865234375,2025-04-16,2025-04-10 18:17:50.893088
sz.300408,2025-04-09,0.52197265625,2025-04-16,2025-04-10 18:17:50.893088
sz.300413,2025-04-09,0.60888671875,2025-04-16,2025-04-10 18:17:50.893088
sz.300418,2025-04-09,0.62451171875,2025-04-16,2025-04-10 18:17:50.893088
sz.300433,2025-04-09,0.5712890625,2025-04-16,2025-04-10 18:17:50.893088
sz.300442,2025-04-09,0.60400390625,2025-04-16,2025-04-10 18:17:50.893088
sz.300450,2025-04-09,0.60107421875,2025-04-16,2025-04-10 18:17:50.893088
sz.300498,2025-04-09,0.49169921875,2025-04-16,2025-04-10 18:17:50.893088
sz.300502,2025-04-09,0.5751953125,2025-04-16,2025-04-10 18:17:50.893088
sz.300628,2025-04-09,0.52978515625,2025-04-16,2025-04-10 18:17:50.893088
sz.300661,2025-04-09,0.599609375,2025-04-16,2025-04-10 18:17:50.893088
sz.300750,2025-04-09,0.4833984375,2025-04-16,2025-04-10 18:17:50.893088
sz.300759,2025-04-09,0.60888671875,2025-04-16,2025-04-10 18:17:50.893088
sz.300760,2025-04-09,0.54833984375,2025-04-16,2025-04-10 18:17:50.893088
sz.300782,2025-04-09,0.60888671875,2025-04-16,2025-04-10 18:17:50.893088
sz.300832,2025-04-09,0.5087890625,2025-04-16,2025-04-10 18:17:50.893088
sz.300896,2025-04-09,0.62451171875,2025-04-16,2025-04-10 18:17:50.893088
sz.300979,2025-04-09,0.52978515625,2025-04-16,2025-04-10 18:17:50.893088
sz.300999,2025-04-09,0.552734375,2025-04-16,2025-04-10 18:17:50.893088
sz.301269,2025-04-09,0.58251953125,2025-04-16,2025-04-10 18:17:50.893088
